page_id,page_title,page_ns,revision_id,timestamp,contributor_id,org:resource,bytes,counter-vandalism,fact-update,refactoring,copy-editing,wikification,vandalism,simplification,elaboration,verifiability,process,clarification,disambiguation,point-of-view
40466,|Homer Simpson|,0,51197215,2011-11-07T23:05:20Z,394380,|Obelix83|,65877,135,332,256,1242,3693,890,22,1661,310,189,32,0,3
2730,|Tierra|,0,51199612,2011-11-08T00:33:52Z,1875311,|AleMaster23|,154905,135,332,256,1242,3694,890,22,1661,310,189,32,0,3
2730,|Tierra|,0,51199856,2011-11-08T00:43:10Z,904716,|Rodelar|,155173,135,332,256,1242,3694,890,22,1661,311,189,32,0,3
10058,|Ácido desoxirribonucleico|,0,51199908,2011-11-08T00:45:23Z,201.231.159.105,Anonymous,143070,135,332,256,1243,3694,890,22,1661,311,189,32,0,3
10058,|Ácido desoxirribonucleico|,0,51199925,2011-11-08T00:46:00Z,704456,|Diegusjaimes|,143068,135,332,256,1244,3694,890,22,1661,311,189,32,0,3
2730,|Tierra|,0,51199947,2011-11-08T00:46:59Z,904716,|Rodelar|,155173,135,332,256,1245,3694,890,22,1661,311,189,32,0,3
2730,|Tierra|,0,51201814,2011-11-08T02:12:52Z,1875311,|AleMaster23|,155598,135,332,256,1245,3695,890,22,1661,312,189,32,0,3
2730,|Tierra|,0,51208275,2011-11-08T11:41:51Z,241911,|Millars|,155580,135,332,256,1245,3696,890,22,1661,312,189,32,0,3
10058,|Ácido desoxirribonucleico|,0,51217788,2011-11-08T19:11:15Z,190.244.142.7,Anonymous,143115,135,332,256,1245,3696,890,22,1661,313,189,32,0,3
10058,|Ácido desoxirribonucleico|,0,51217820,2011-11-08T19:12:11Z,292327,|Technopat|,143068,135,332,256,1245,3697,890,22,1661,313,189,32,0,3
3825,|Leche|,0,51275069,2011-11-10T20:04:45Z,187.131.156.82,Anonymous,95200,135,332,256,1245,3697,890,22,1662,313,189,32,0,3
3825,|Leche|,0,51277588,2011-11-10T21:17:27Z,1588228,|Khiari|,95171,135,332,256,1245,3697,890,22,1663,313,189,32,0,3
10058,|Ácido desoxirribonucleico|,0,51284220,2011-11-11T00:56:12Z,84.127.122.250,Anonymous,143098,135,332,256,1245,3697,890,22,1663,313,189,32,0,3
45307,|Airbus A380|,0,51288155,2011-11-11T05:17:48Z,78.52.168.83,Anonymous,120751,135,332,256,1245,3697,890,22,1663,313,189,32,0,3
2730,|Tierra|,0,51319840,2011-11-12T09:56:09Z,1420048,|ZéroBot|,155597,135,332,256,1245,3698,890,22,1663,313,189,32,0,3
3825,|Leche|,0,51365035,2011-11-13T19:11:52Z,15514,|Cookie|,95171,135,333,256,1245,3699,890,22,1664,313,189,32,0,3
40466,|Homer Simpson|,0,51403513,2011-11-14T22:41:43Z,189.154.89.209,Anonymous,65884,135,333,256,1245,3699,890,22,1664,313,189,32,0,3
40466,|Homer Simpson|,0,51404059,2011-11-14T22:56:21Z,2012019,|-seb-|,65877,135,333,256,1245,3699,890,22,1664,313,189,32,0,3
10058,|Ácido desoxirribonucleico|,0,51411786,2011-11-15T05:45:39Z,190.178.225.144,Anonymous,143125,135,333,256,1245,3699,890,22,1664,313,189,32,0,3
3825,|Leche|,0,51412966,2011-11-15T08:14:49Z,1573197,|ChuispastonBot|,95171,135,333,256,1245,3700,890,22,1664,313,189,32,0,3
10058,|Ácido desoxirribonucleico|,0,51413115,2011-11-15T08:27:48Z,292327,|Technopat|,143098,135,333,256,1245,3700,890,22,1664,313,189,32,0,3
3825,|Leche|,0,51433520,2011-11-15T23:07:42Z,190.203.8.230,Anonymous,95253,135,333,256,1245,3700,890,23,1664,313,189,32,0,3
3825,|Leche|,0,51433949,2011-11-15T23:23:46Z,48866,|Lin linao|,95171,135,333,256,1246,3700,890,23,1664,313,189,32,0,3
40466,|Homer Simpson|,0,51448699,2011-11-16T16:25:10Z,187.156.49.31,Anonymous,65883,135,334,256,1246,3700,890,23,1664,313,189,32,0,3
40466,|Homer Simpson|,0,51448759,2011-11-16T16:27:26Z,429007,|Mel 23|,65877,135,334,256,1246,3700,890,23,1664,313,189,32,0,3
40466,|Homer Simpson|,0,51479074,2011-11-17T19:24:57Z,190.191.97.58,Anonymous,65878,135,334,256,1247,3700,890,23,1664,313,189,32,0,3
40466,|Homer Simpson|,0,51479116,2011-11-17T19:26:44Z,1837330,|Renly|,65877,135,334,256,1247,3700,890,23,1664,313,189,32,0,3
40466,|Homer Simpson|,0,51479153,2011-11-17T19:28:33Z,190.191.97.58,Anonymous,65852,135,334,256,1247,3700,890,23,1664,313,189,32,0,3
40466,|Homer Simpson|,0,51479192,2011-11-17T19:29:55Z,1837330,|Renly|,65877,135,334,256,1247,3701,890,23,1664,313,189,32,0,3
40466,|Homer Simpson|,0,51510759,2011-11-19T01:51:45Z,201.239.61.91,Anonymous,65882,135,334,256,1247,3701,891,23,1664,313,189,32,0,3
40466,|Homer Simpson|,0,51510844,2011-11-19T01:56:52Z,201.239.61.91,Anonymous,65866,135,334,256,1247,3701,891,23,1664,313,189,32,0,3
40466,|Homer Simpson|,0,51516073,2011-11-19T10:42:58Z,1837330,|Renly|,65877,135,334,256,1247,3701,891,23,1664,313,189,32,0,3
2730,|Tierra|,0,51525004,2011-11-19T18:01:41Z,1120960,|Dabit100|,156017,135,334,257,1247,3701,891,23,1664,314,189,32,0,3
2730,|Tierra|,0,51525201,2011-11-19T18:06:23Z,904716,|Rodelar|,155597,135,334,257,1247,3701,891,23,1664,314,189,32,0,3
40466,|Homer Simpson|,0,51553423,2011-11-20T20:10:00Z,190.26.43.204,Anonymous,65878,135,334,257,1247,3701,891,23,1664,314,189,32,0,3
40466,|Homer Simpson|,0,51555204,2011-11-20T21:25:22Z,394380,|Obelix83|,65877,135,334,257,1247,3701,891,23,1664,314,189,32,0,3
10058,|Ácido desoxirribonucleico|,0,51574410,2011-11-21T17:36:54Z,190.246.35.3,Anonymous,143147,135,334,257,1247,3701,892,23,1664,314,189,32,0,3
10058,|Ácido desoxirribonucleico|,0,51574664,2011-11-21T17:44:51Z,292327,|Technopat|,143098,136,334,257,1247,3701,893,23,1664,314,189,32,0,3
2730,|Tierra|,0,51635805,2011-11-24T00:41:46Z,565809,|Alejandrocaro35|,155605,136,334,257,1247,3702,893,23,1664,314,189,32,0,3
2730,|Tierra|,0,51653780,2011-11-24T18:22:34Z,565809,|Alejandrocaro35|,155651,136,334,257,1247,3702,893,23,1664,314,189,32,0,3
10058,|Ácido desoxirribonucleico|,0,51663929,2011-11-25T01:42:42Z,186.42.42.55,Anonymous,143098,136,334,257,1248,3702,893,23,1664,314,189,32,0,3
10058,|Ácido desoxirribonucleico|,0,51663942,2011-11-25T01:43:20Z,1371126,|Gauri|,143098,136,334,257,1249,3702,893,23,1664,314,189,32,0,3
2730,|Tierra|,0,51736600,2011-11-28T04:09:27Z,798532,|Jorge 2701|,155669,136,334,257,1249,3703,893,23,1664,314,189,32,0,3
2730,|Tierra|,0,51738702,2011-11-28T08:37:26Z,241911,|Millars|,155651,136,334,257,1249,3704,893,23,1664,314,189,32,0,3
3825,|Leche|,0,51764930,2011-11-29T04:50:33Z,189.215.34.37,Anonymous,95284,136,334,257,1250,3704,893,23,1664,314,189,32,0,3
10058,|Ácido desoxirribonucleico|,0,51805086,2011-11-30T17:20:15Z,1987844,|Alberto5000|,143106,136,334,257,1250,3705,893,23,1664,314,189,32,0,3
45307,|Airbus A380|,0,51821788,2011-12-01T07:20:21Z,744879,|Luckas-bot|,120763,136,334,257,1250,3706,893,23,1664,314,189,32,0,3
40466,|Homer Simpson|,0,51832947,2011-12-01T18:58:16Z,189.153.4.12,Anonymous,65939,136,334,257,1251,3706,893,23,1664,314,189,32,0,3
40466,|Homer Simpson|,0,51833061,2011-12-01T19:03:12Z,189.153.4.12,Anonymous,65932,136,334,257,1251,3707,893,23,1664,314,189,32,0,3
40466,|Homer Simpson|,0,51833098,2011-12-01T19:04:51Z,189.153.4.12,Anonymous,65932,136,334,257,1252,3707,893,23,1664,314,189,32,0,3
40466,|Homer Simpson|,0,51833734,2011-12-01T19:30:20Z,394380,|Obelix83|,65877,136,334,257,1252,3707,893,23,1664,314,189,32,0,3
3825,|Leche|,0,51837932,2011-12-01T22:29:58Z,1486247,|Grillitus|,95170,136,334,257,1252,3707,893,23,1664,314,190,32,0,3
2730,|Tierra|,0,51840088,2011-12-02T00:23:26Z,1486247,|Grillitus|,155641,136,334,257,1252,3708,893,23,1664,314,190,32,0,3
45307,|Airbus A380|,0,51897432,2011-12-04T09:43:43Z,1607564,|Waka Waka|,120762,136,334,257,1252,3708,893,23,1664,314,190,32,0,3
3825,|Leche|,0,51986132,2011-12-06T07:53:35Z,28943,|Petronas|,95170,136,334,257,1252,3708,893,23,1665,315,190,32,0,3
10058,|Ácido desoxirribonucleico|,0,52005561,2011-12-06T22:39:33Z,186.153.190.89,Anonymous,143106,136,334,257,1252,3708,894,23,1665,315,190,32,0,3
10058,|Ácido desoxirribonucleico|,0,52005661,2011-12-06T22:44:20Z,73574,|Camima|,143106,136,334,257,1252,3708,894,23,1665,315,190,32,0,3
2730,|Tierra|,0,52007033,2011-12-06T23:47:49Z,1420048,|ZéroBot|,155654,136,334,257,1252,3709,894,23,1665,315,190,32,0,3
2730,|Tierra|,0,52027966,2011-12-07T21:06:43Z,1906661,|Invadibot|,155656,136,334,257,1252,3710,894,23,1665,315,190,32,0,3
40466,|Homer Simpson|,0,52068882,2011-12-09T07:13:52Z,88.6.212.70,Anonymous,65879,136,335,257,1252,3710,895,23,1665,315,190,32,0,3
40466,|Homer Simpson|,0,52068887,2011-12-09T07:14:28Z,88.6.212.70,Anonymous,65876,136,335,257,1252,3710,896,23,1665,315,190,32,0,3
40466,|Homer Simpson|,0,52068894,2011-12-09T07:15:05Z,88.6.212.70,Anonymous,65902,136,335,257,1252,3710,896,23,1665,315,190,32,0,3
40466,|Homer Simpson|,0,52068911,2011-12-09T07:16:19Z,187.154.28.53,Anonymous,65876,136,335,257,1252,3710,896,23,1665,315,190,32,0,3
40466,|Homer Simpson|,0,52068952,2011-12-09T07:19:58Z,88.6.212.70,Anonymous,65905,136,335,257,1252,3710,897,23,1665,315,190,32,0,3
40466,|Homer Simpson|,0,52068962,2011-12-09T07:20:16Z,187.154.28.53,Anonymous,65876,136,335,257,1252,3710,897,23,1665,315,190,32,0,3
40466,|Homer Simpson|,0,52069647,2011-12-09T08:32:31Z,1661273,|Palissy|,65877,136,335,257,1252,3711,897,23,1665,315,190,32,0,3
69125,|Angkor Wat|,0,52089051,2011-12-09T23:34:32Z,134234,|Martínhache|,50945,136,335,257,1252,3712,897,23,1665,315,190,32,0,3
2730,|Tierra|,0,52129310,2011-12-11T16:41:01Z,565809,|Alejandrocaro35|,155660,136,335,257,1252,3713,897,23,1665,315,190,32,0,3
3825,|Leche|,0,52163301,2011-12-12T20:17:43Z,201.174.17.98,Anonymous,95111,136,335,257,1253,3713,897,23,1665,315,190,32,0,3
3825,|Leche|,0,52164638,2011-12-12T21:08:53Z,1588228,|Khiari|,95107,136,335,258,1253,3713,897,23,1665,315,190,32,0,3
3825,|Leche|,0,52167731,2011-12-12T23:08:54Z,201.141.32.212,Anonymous,95186,136,335,258,1253,3713,897,23,1666,315,190,32,0,3
3825,|Leche|,0,52172010,2011-12-13T02:58:01Z,15514,|Cookie|,95107,136,335,258,1253,3714,897,23,1666,315,190,32,0,3
10058,|Ácido desoxirribonucleico|,0,52191259,2011-12-13T22:39:18Z,1609636,|WikitanvirBot|,143107,136,335,258,1254,3714,897,23,1666,315,190,32,0,3
2730,|Tierra|,0,52194237,2011-12-14T01:08:01Z,1833517,|Acocris|,155658,136,335,258,1254,3715,897,23,1666,315,190,32,0,3
2730,|Tierra|,0,52194584,2011-12-14T01:33:34Z,277901,|DonBarredora|,155660,136,335,258,1255,3715,897,23,1666,315,190,32,0,3
40466,|Homer Simpson|,0,52202713,2011-12-14T13:23:22Z,146.83.190.250,Anonymous,65894,136,335,258,1255,3715,897,23,1666,315,190,32,0,3
40466,|Homer Simpson|,0,52202718,2011-12-14T13:23:51Z,922428,|SuperBraulio13|,65877,137,335,258,1255,3715,898,23,1666,315,190,32,0,3
10058,|Ácido desoxirribonucleico|,0,52275660,2011-12-17T12:29:33Z,1609636,|WikitanvirBot|,143120,137,335,258,1255,3715,898,23,1666,315,190,32,0,3
40466,|Homer Simpson|,0,52286322,2011-12-17T21:16:32Z,190.164.108.151,Anonymous,65840,137,336,258,1255,3715,899,23,1666,315,190,32,0,3
40466,|Homer Simpson|,0,52286723,2011-12-17T21:32:05Z,1661273,|Palissy|,65877,137,336,258,1255,3716,899,23,1666,315,190,32,0,3
2730,|Tierra|,0,52309273,2011-12-18T20:59:26Z,161306,|Luiscardo|,155657,137,336,258,1255,3716,899,23,1666,315,190,32,0,3
2730,|Tierra|,0,52309381,2011-12-18T21:03:03Z,161306,|Luiscardo|,155652,137,336,258,1255,3716,899,23,1666,315,190,32,0,3
2730,|Tierra|,0,52309566,2011-12-18T21:11:29Z,161306,|Luiscardo|,155630,137,336,258,1256,3716,899,23,1666,315,190,32,0,3
2730,|Tierra|,0,52309655,2011-12-18T21:14:19Z,161306,|Luiscardo|,155632,137,337,258,1256,3716,899,23,1666,315,190,32,0,3
2730,|Tierra|,0,52309911,2011-12-18T21:22:25Z,161306,|Luiscardo|,155572,137,337,258,1256,3716,899,23,1666,315,190,32,0,3
2730,|Tierra|,0,52310029,2011-12-18T21:26:01Z,161306,|Luiscardo|,155572,137,337,258,1257,3716,899,23,1666,315,190,32,0,3
2730,|Tierra|,0,52310058,2011-12-18T21:27:24Z,161306,|Luiscardo|,155572,137,338,258,1257,3716,899,23,1666,315,190,32,0,3
2730,|Tierra|,0,52310222,2011-12-18T21:35:42Z,161306,|Luiscardo|,155561,137,339,258,1258,3716,899,23,1666,315,190,32,0,3
2730,|Tierra|,0,52316025,2011-12-19T02:20:26Z,798532,|Jorge 2701|,155660,137,339,258,1258,3716,899,23,1666,315,190,32,0,3
2730,|Tierra|,0,52317453,2011-12-19T03:48:55Z,295648,|ERPN|,155695,137,339,258,1258,3717,899,23,1666,315,191,32,0,3
2730,|Tierra|,0,52317575,2011-12-19T03:58:09Z,295648,|ERPN|,155660,137,339,258,1258,3717,899,23,1666,315,192,32,0,3
2730,|Tierra|,0,52328275,2011-12-19T16:46:13Z,161306,|Luiscardo|,155561,137,339,258,1258,3717,899,23,1666,315,192,32,0,3
45307,|Airbus A380|,0,52331303,2011-12-19T18:49:31Z,190.207.105.167,Anonymous,120409,137,339,258,1258,3717,899,23,1666,315,192,32,0,3
40466,|Homer Simpson|,0,52332695,2011-12-19T19:45:45Z,1850726,|Sebastiancoop|,65864,137,339,258,1258,3717,899,23,1666,315,192,32,0,3
2730,|Tierra|,0,52343549,2011-12-20T04:23:55Z,798532,|Jorge 2701|,155660,137,339,258,1258,3717,899,23,1666,315,192,32,0,3
10058,|Ácido desoxirribonucleico|,0,52346003,2011-12-20T08:11:53Z,1267325,|Angelito7|,143099,137,339,258,1258,3717,899,23,1666,315,192,32,0,3
2730,|Tierra|,0,52347534,2011-12-20T10:25:44Z,161306,|Luiscardo|,155561,137,339,258,1258,3717,899,23,1666,315,192,32,0,3
40466,|Homer Simpson|,0,52348488,2011-12-20T11:45:20Z,412724,|Turing92|,65877,137,339,258,1259,3717,899,23,1666,315,192,32,0,3
40466,|Homer Simpson|,0,52352021,2011-12-20T15:25:02Z,2059837,|Chasko|,65443,137,339,258,1259,3717,899,23,1666,315,192,32,0,3
40466,|Homer Simpson|,0,52352050,2011-12-20T15:26:55Z,1236142,|PatruBOT|,65877,137,339,258,1259,3718,899,23,1667,315,192,32,0,3
40466,|Homer Simpson|,0,52352373,2011-12-20T15:43:02Z,1885153,|Demo27|,65879,137,339,258,1259,3718,899,23,1667,315,192,32,0,3
40466,|Homer Simpson|,0,52353656,2011-12-20T16:52:38Z,411851,|Novellón|,65877,137,339,258,1259,3718,899,23,1667,315,192,32,0,3
10058,|Ácido desoxirribonucleico|,0,52354216,2011-12-20T17:17:12Z,190.16.49.55,Anonymous,143593,137,339,258,1259,3718,899,23,1667,315,192,32,0,3
10058,|Ácido desoxirribonucleico|,0,52355064,2011-12-20T17:53:43Z,1345054,|Expósito|,143099,137,339,258,1259,3719,899,23,1667,315,192,32,0,3
45307,|Airbus A380|,0,52362575,2011-12-20T23:06:48Z,923299,|MaxBech1975|,120762,137,339,258,1259,3720,899,23,1667,315,192,32,0,3
2730,|Tierra|,0,52366029,2011-12-21T02:39:27Z,161306,|Luiscardo|,155657,137,340,258,1259,3720,899,23,1667,315,192,32,0,3
2730,|Tierra|,0,52366174,2011-12-21T02:52:32Z,798532,|Jorge 2701|,155660,137,340,258,1259,3720,899,23,1667,315,192,32,0,3
2730,|Tierra|,0,52366377,2011-12-21T03:06:46Z,798532,|Jorge 2701|,155685,137,340,258,1260,3720,899,23,1667,315,192,32,0,3
40466,|Homer Simpson|,0,52371366,2011-12-21T10:55:35Z,79.148.96.180,Anonymous,65913,137,340,258,1260,3720,899,23,1667,315,192,32,0,3
40466,|Homer Simpson|,0,52371396,2011-12-21T10:57:10Z,1236142,|PatruBOT|,65877,137,340,258,1260,3720,899,23,1667,315,192,32,0,3
40466,|Homer Simpson|,0,52375726,2011-12-21T15:47:59Z,80.103.107.115,Anonymous,65840,137,340,258,1261,3720,899,23,1667,315,192,32,0,3
40466,|Homer Simpson|,0,52375947,2011-12-21T15:58:19Z,647542,|Mark Gasoline|,65878,137,340,258,1262,3721,899,23,1667,315,192,32,0,3
3825,|Leche|,0,52390594,2011-12-22T02:10:13Z,201.252.113.153,Anonymous,95146,137,340,258,1262,3722,899,23,1668,315,192,32,0,3
3825,|Leche|,0,52390851,2011-12-22T02:25:10Z,13349,|Rosarino|,95107,137,340,258,1262,3722,899,23,1668,315,193,32,0,3
3825,|Leche|,0,52402698,2011-12-22T17:19:21Z,201.252.70.66,Anonymous,95131,137,340,258,1262,3722,899,23,1668,315,193,32,0,3
40466,|Homer Simpson|,0,52415347,2011-12-23T04:42:52Z,190.151.147.208,Anonymous,65982,137,340,258,1262,3722,899,23,1668,315,193,32,0,3
40466,|Homer Simpson|,0,52415353,2011-12-23T04:43:06Z,561850,|Leonpolanco|,65878,137,340,258,1262,3722,899,23,1668,315,193,32,0,3
40466,|Homer Simpson|,0,52415371,2011-12-23T04:44:11Z,190.151.147.208,Anonymous,65984,137,340,258,1262,3722,899,23,1668,315,193,32,0,3
40466,|Homer Simpson|,0,52415386,2011-12-23T04:46:07Z,561850,|Leonpolanco|,65878,137,340,258,1262,3722,899,23,1668,315,193,32,0,3
10058,|Ácido desoxirribonucleico|,0,52418712,2011-12-23T10:39:11Z,1396057,|EmausBot|,143099,137,340,258,1263,3722,899,23,1668,315,193,32,0,3
40466,|Homer Simpson|,0,52422074,2011-12-23T14:30:06Z,190.229.147.233,Anonymous,65879,137,340,258,1264,3722,899,23,1668,315,193,32,0,3
40466,|Homer Simpson|,0,52422105,2011-12-23T14:32:32Z,411851,|Novellón|,65878,137,340,258,1264,3722,899,23,1668,315,193,32,0,3
40466,|Homer Simpson|,0,52422117,2011-12-23T14:33:24Z,190.229.147.233,Anonymous,65887,137,340,258,1264,3722,899,23,1668,315,193,32,0,3
40466,|Homer Simpson|,0,52422122,2011-12-23T14:33:57Z,936194,|Jkbw|,65878,137,340,258,1264,3722,899,23,1668,315,193,32,0,3
40466,|Homer Simpson|,0,52424859,2011-12-23T16:47:55Z,647542,|Mark Gasoline|,65839,137,340,258,1264,3722,899,23,1668,315,193,32,0,3
2730,|Tierra|,0,52438612,2011-12-24T04:36:52Z,2034992,|Acratta|,155706,137,340,258,1264,3723,899,23,1668,315,193,32,0,3
3825,|Leche|,0,52459352,2011-12-25T10:46:24Z,83.61.91.72,Anonymous,95111,137,340,258,1264,3724,900,23,1668,315,193,32,0,3
3825,|Leche|,0,52459387,2011-12-25T10:49:03Z,83.61.91.72,Anonymous,95128,137,340,258,1264,3724,900,23,1668,315,193,32,0,3
3825,|Leche|,0,52459463,2011-12-25T10:56:44Z,292327,|Technopat|,95107,137,340,258,1264,3725,900,23,1668,315,193,32,0,3
40466,|Homer Simpson|,0,52496253,2011-12-27T03:18:38Z,189.177.186.128,Anonymous,65870,137,340,258,1264,3725,900,23,1668,315,193,32,0,3
40466,|Homer Simpson|,0,52496279,2011-12-27T03:20:12Z,1236142,|PatruBOT|,65839,138,340,258,1264,3725,901,23,1668,315,193,32,0,3
40466,|Homer Simpson|,0,52507434,2011-12-27T16:09:40Z,190.42.140.6,Anonymous,65840,138,340,258,1265,3725,901,23,1668,315,193,32,0,3
40466,|Homer Simpson|,0,52508150,2011-12-27T16:32:28Z,412724,|Turing92|,65839,138,340,258,1265,3725,901,23,1668,315,193,32,0,3
45307,|Airbus A380|,0,52535216,2011-12-28T15:27:23Z,1537053,|El Ayudante|,120762,138,340,258,1265,3726,901,23,1668,315,193,32,0,3
45307,|Airbus A380|,0,52536989,2011-12-28T16:46:37Z,1537053,|El Ayudante|,120762,138,340,258,1265,3726,901,23,1668,315,193,32,0,3
2730,|Tierra|,0,52537168,2011-12-28T16:50:06Z,263256,|Idioma-bot|,155736,138,340,258,1265,3727,901,23,1668,315,193,32,0,3
45307,|Airbus A380|,0,52537432,2011-12-28T16:54:47Z,1537053,|El Ayudante|,120762,138,340,258,1266,3727,901,23,1668,315,193,32,0,3
45307,|Airbus A380|,0,52537764,2011-12-28T17:01:12Z,1537053,|El Ayudante|,120649,138,340,258,1266,3727,901,23,1668,315,193,32,0,3
45307,|Airbus A380|,0,52538018,2011-12-28T17:05:41Z,1537053,|El Ayudante|,120640,138,341,258,1266,3727,901,23,1668,315,193,32,0,3
45307,|Airbus A380|,0,52538350,2011-12-28T17:11:38Z,1537053,|El Ayudante|,120638,138,341,258,1266,3727,901,23,1668,315,193,32,0,3
45307,|Airbus A380|,0,52538577,2011-12-28T17:16:00Z,1537053,|El Ayudante|,120203,138,341,258,1266,3727,901,23,1668,315,193,32,0,3
45307,|Airbus A380|,0,52538890,2011-12-28T17:21:17Z,1537053,|El Ayudante|,120131,138,341,258,1266,3727,901,23,1668,316,193,32,0,3
45307,|Airbus A380|,0,52539134,2011-12-28T17:25:39Z,1537053,|El Ayudante|,120079,138,341,258,1266,3727,901,23,1668,316,193,32,0,3
45307,|Airbus A380|,0,52539348,2011-12-28T17:30:55Z,1537053,|El Ayudante|,120038,138,341,258,1266,3727,901,23,1668,316,193,32,0,3
45307,|Airbus A380|,0,52539390,2011-12-28T17:32:30Z,1537053,|El Ayudante|,120035,138,341,258,1266,3727,901,23,1668,316,193,32,0,3
45307,|Airbus A380|,0,52539493,2011-12-28T17:36:42Z,1537053,|El Ayudante|,120002,138,341,258,1266,3727,901,23,1668,316,193,32,0,3
45307,|Airbus A380|,0,52539586,2011-12-28T17:40:40Z,1537053,|El Ayudante|,120085,138,341,258,1267,3727,901,23,1668,316,193,32,0,3
45307,|Airbus A380|,0,52539638,2011-12-28T17:42:44Z,1537053,|El Ayudante|,120068,138,341,258,1267,3727,901,23,1668,317,193,32,0,3
45307,|Airbus A380|,0,52539802,2011-12-28T17:47:58Z,1537053,|El Ayudante|,120073,138,341,258,1267,3727,901,23,1668,318,193,32,0,3
10058,|Ácido desoxirribonucleico|,0,52543152,2011-12-28T19:56:46Z,200.92.126.1,Anonymous,143104,138,341,258,1267,3728,901,23,1668,318,193,32,0,3
10058,|Ácido desoxirribonucleico|,0,52543362,2011-12-28T20:05:28Z,73574,|Camima|,143099,138,341,258,1267,3729,901,23,1668,318,193,32,0,3
45307,|Airbus A380|,0,52564505,2011-12-29T17:22:09Z,1607564,|Waka Waka|,120073,138,341,258,1268,3729,901,23,1668,318,193,32,0,3
45307,|Airbus A380|,0,52564529,2011-12-29T17:23:02Z,1607564,|Waka Waka|,120074,138,341,258,1269,3729,901,23,1668,318,193,32,0,3
45307,|Airbus A380|,0,52586407,2011-12-30T13:32:10Z,1537053,|El Ayudante|,120075,138,341,258,1269,3729,901,23,1668,318,193,32,0,3
2730,|Tierra|,0,52607478,2011-12-31T09:15:13Z,565809,|Alejandrocaro35|,155733,138,341,258,1269,3729,901,23,1668,318,193,32,0,3
2730,|Tierra|,0,52608609,2011-12-31T11:28:36Z,1247187,|AldanaN|,155736,138,341,258,1270,3729,901,23,1668,318,193,32,0,3
2730,|Tierra|,0,52623603,2012-01-01T06:46:40Z,1609636,|WikitanvirBot|,155762,138,341,258,1270,3730,901,23,1668,318,193,32,0,3
45307,|Airbus A380|,0,52633538,2012-01-01T21:14:04Z,1537053,|El Ayudante|,119957,138,341,258,1270,3731,901,23,1668,319,193,32,0,3
45307,|Airbus A380|,0,52635913,2012-01-01T23:19:14Z,415133,|Bigsus-bot|,119960,138,341,258,1270,3731,901,23,1668,319,193,32,0,3
45307,|Airbus A380|,0,52636355,2012-01-01T23:42:46Z,459239,|Carabás|,120002,138,341,258,1270,3731,901,23,1668,319,193,32,0,3
45307,|Airbus A380|,0,52636567,2012-01-01T23:54:16Z,459239,|Carabás|,120004,138,341,258,1270,3731,901,23,1668,319,193,32,0,3
2730,|Tierra|,0,52647020,2012-01-02T13:07:07Z,1153270,|Kizar|,155766,138,341,258,1270,3732,901,23,1668,319,193,32,0,3
2730,|Tierra|,0,52649647,2012-01-02T15:28:38Z,1153270,|Kizar|,155772,138,341,258,1270,3732,901,23,1668,319,193,32,0,3
2730,|Tierra|,0,52650940,2012-01-02T16:21:52Z,138808,|Montgomery|,156264,138,341,258,1270,3733,901,23,1668,319,193,32,0,3
40466,|Homer Simpson|,0,52666455,2012-01-03T02:57:57Z,189.240.216.89,Anonymous,66012,138,341,258,1270,3734,901,23,1669,319,193,32,0,3
2730,|Tierra|,0,52669734,2012-01-03T06:59:44Z,798532,|Jorge 2701|,156253,138,341,258,1270,3734,901,23,1669,319,193,32,0,3
40466,|Homer Simpson|,0,52671758,2012-01-03T10:41:08Z,241911,|Millars|,65839,138,341,258,1270,3734,901,23,1669,319,193,32,0,3
10058,|Ácido desoxirribonucleico|,0,52763195,2012-01-06T00:30:46Z,2072871,|Nklave003|,143168,138,341,258,1270,3734,901,23,1669,319,193,32,0,3
10058,|Ácido desoxirribonucleico|,0,52763209,2012-01-06T00:31:42Z,1607564,|Waka Waka|,143099,138,341,258,1270,3734,901,23,1669,319,193,32,0,3
10058,|Ácido desoxirribonucleico|,0,52763255,2012-01-06T00:34:07Z,2072871,|Nklave003|,143131,138,341,258,1270,3734,901,23,1669,319,193,32,0,3
10058,|Ácido desoxirribonucleico|,0,52763334,2012-01-06T00:37:28Z,292327,|Technopat|,143099,138,341,258,1270,3734,901,23,1669,319,193,32,0,3
45307,|Airbus A380|,0,52786778,2012-01-06T23:59:28Z,1537053,|El Ayudante|,119455,138,341,258,1270,3734,901,23,1669,319,193,32,0,3
40466,|Homer Simpson|,0,52822001,2012-01-08T15:04:00Z,88.29.161.94,Anonymous,65926,138,341,258,1270,3735,901,23,1670,319,193,32,0,3
45307,|Airbus A380|,0,52822443,2012-01-08T15:31:47Z,1537053,|El Ayudante|,119448,138,341,258,1270,3736,901,23,1670,319,193,32,0,3
62818,|Odín|,0,52823142,2012-01-08T16:10:54Z,1844810,|Jaluj|,66998,138,341,258,1271,3736,901,23,1670,319,193,32,0,3
40466,|Homer Simpson|,0,52826673,2012-01-08T18:47:25Z,394380,|Obelix83|,65839,138,341,258,1271,3736,901,23,1670,319,193,32,0,3
45307,|Airbus A380|,0,52827565,2012-01-08T19:28:53Z,1661166,|CocuBot|,119424,138,341,258,1271,3737,901,23,1670,319,193,32,0,3
40466,|Homer Simpson|,0,52833632,2012-01-09T00:08:40Z,190.189.220.27,Anonymous,65907,138,341,258,1271,3738,901,23,1671,319,193,32,0,3
